Country Name,Country Code,Indicator Name,Indicator Code,1980 [YR1980],2008 [YR2008]
Lesotho,LSO,Procedures to enforce a contract (number),IC.LGL.PROC,NA,41
Lesotho,LSO,Procedures to register property (number),IC.PRP.PROC,NA,6
Lesotho,LSO,Profit tax (% of commercial profits),IC.TAX.PRFT.CP.ZS,NA,NA
Lesotho,LSO,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,NA,0
Lesotho,LSO,"Share of tariff lines with international peaks, all products (%)",TM.TAX.MRCH.IP.ZS,NA,38.39686
Lesotho,LSO,"Share of tariff lines with international peaks, manufactured products (%)",TM.TAX.MANF.IP.ZS,NA,39.68918
Lesotho,LSO,"Share of tariff lines with international peaks, primary products (%)",TM.TAX.TCOM.IP.ZS,NA,18.91892
Lesotho,LSO,"Share of tariff lines with specific rates, all products (%)",TM.TAX.MRCH.SR.ZS,NA,2.410314
Lesotho,LSO,"Share of tariff lines with specific rates, manufactured products (%)",TM.TAX.MANF.SR.ZS,NA,0.7770472
Lesotho,LSO,"Share of tariff lines with specific rates, primary products (%)",TM.TAX.TCOM.SR.ZS,NA,27.02703
Lesotho,LSO,Start-up procedures to register a business (number),IC.REG.PROC,NA,7
Lesotho,LSO,Strength of legal rights index (0=weak to 10=strong),IC.LGL.CRED.XQ,NA,6
Lesotho,LSO,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,NA,9.23
Lesotho,LSO,"Tariff rate, applied, simple mean, manufactured products (%)",TM.TAX.MANF.SM.AR.ZS,NA,9.38
Lesotho,LSO,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,NA,6.73
Lesotho,LSO,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,NA,13.14
Lesotho,LSO,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,NA,13.67
Lesotho,LSO,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,NA,0.87
Lesotho,LSO,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,NA,7.49
Lesotho,LSO,"Tariff rate, most favored nation, simple mean, manufactured products (%)",TM.TAX.MANF.SM.FN.ZS,NA,8.3
Lesotho,LSO,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,NA,4.75
Lesotho,LSO,"Tariff rate, most favored nation, weighted mean, all products (%)",TM.TAX.MRCH.WM.FN.ZS,NA,13.49
Lesotho,LSO,"Tariff rate, most favored nation, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.FN.ZS,NA,13.77
Lesotho,LSO,"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,NA,7
Lesotho,LSO,Tax payments (number),IC.TAX.PAYM,NA,33
Lesotho,LSO,Time required to build a warehouse (days),IC.WRH.DURS,NA,419
Lesotho,LSO,Time required to enforce a contract (days),IC.LGL.DURS,NA,875
Lesotho,LSO,Time required to get electricity (days),IC.ELC.TIME,NA,NA
Lesotho,LSO,Time required to obtain an operating license (days),IC.FRM.DURS,NA,NA
Lesotho,LSO,Time required to register property (days),IC.PRP.DURS,NA,101
Lesotho,LSO,Time required to start a business (days),IC.REG.DURS,NA,40
Lesotho,LSO,Time spent dealing with the requirements of government regulations (% of senior management time),IC.GOV.DURS.ZS,NA,NA
Lesotho,LSO,Time to export (days),IC.EXP.DURS,NA,44
Lesotho,LSO,Time to import (days),IC.IMP.DURS,NA,49
Lesotho,LSO,Time to prepare and pay taxes (hours),IC.TAX.DURS,NA,324
Lesotho,LSO,Time to resolve insolvency (years),IC.ISV.DURS,NA,2.6
Lesotho,LSO,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,NA,19.6
Lesotho,LSO,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,NA,2.27447328629028
Lesotho,LSO,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,NA,12.6636739649708
Lesotho,LSO,Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT,NA,67.6185152732777
Lesotho,LSO,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,NA,64.1547286118092
Lesotho,LSO,Value lost due to electrical outages (% of sales),IC.FRM.OUTG.ZS,NA,NA
Liberia,LBR,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,29.2642673518027,NA
Liberia,LBR,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,0.37769291758272,NA
Liberia,LBR,Average time to clear exports through customs (days),IC.CUS.DURS.EX,NA,NA
Liberia,LBR,"Binding coverage, all products (%)",TM.TAX.MRCH.BC.ZS,NA,NA
Liberia,LBR,"Binding coverage, manufactured products (%)",TM.TAX.MANF.BC.ZS,NA,NA
Liberia,LBR,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,NA,NA
Liberia,LBR,"Bound rate, simple mean, all products (%)",TM.TAX.MRCH.BR.ZS,NA,NA
Liberia,LBR,"Bound rate, simple mean, manufactured products (%)",TM.TAX.MANF.BR.ZS,NA,NA
Liberia,LBR,"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,NA,NA
Liberia,LBR,Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC.BUS.DISC.XQ,NA,4
Liberia,LBR,Commercial service exports (current US$),TX.VAL.SERV.CD.WT,NA,181760043.5
Liberia,LBR,Commercial service imports (current US$),TM.VAL.SERV.CD.WT,NA,344466169
Liberia,LBR,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,NA,2.50084777295952
Liberia,LBR,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,NA,21.1196356237817
Liberia,LBR,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,NA,100.2
Liberia,LBR,Cost to export (US$ per container),IC.EXP.COST.CD,NA,1232
Liberia,LBR,Cost to import (US$ per container),IC.IMP.COST.CD,NA,1332
Liberia,LBR,Credit depth of information index (0=low to 6=high),IC.CRD.INFO.XQ,NA,1
Liberia,LBR,Delay in obtaining an electrical connection (days),IC.ELC.DURS,NA,NA
Liberia,LBR,Documents to export (number),IC.EXP.DOCS,NA,10
Liberia,LBR,Documents to import (number),IC.IMP.DOCS,NA,12
Liberia,LBR,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,NA,NA
Liberia,LBR,Export value index (2000 = 100),TX.VAL.MRCH.XD.WD,182.4924012158,73.6778115502
Liberia,LBR,Export volume index (2000 = 100),TX.QTY.MRCH.XD.WD,150.7553788585,45.9770541018
Liberia,LBR,Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,NA,NA
Liberia,LBR,Firms expected to give gifts in meetings with tax officials (% of firms),IC.TAX.GIFT.ZS,NA,NA
Liberia,LBR,Firms formally registered when operations started (% of firms),IC.FRM.FREG.ZS,NA,NA
Liberia,LBR,Firms offering formal training (% of firms),IC.FRM.TRNG.ZS,NA,NA
Liberia,LBR,Firms that do not report all sales for tax purposes (% of firms),IC.FRM.INFM.ZS,NA,NA
Liberia,LBR,Firms using banks to finance investment (% of firms),IC.FRM.BNKS.ZS,NA,NA
Liberia,LBR,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,NA,NA
Liberia,LBR,Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,NA,NA
Liberia,LBR,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,8.57641996035693,NA
Liberia,LBR,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,18.890400357406,NA
Liberia,LBR,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.16373068877179,NA
Liberia,LBR,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,28.4783126831682,NA
Liberia,LBR,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,80.0329341317,121.7664670659
Liberia,LBR,Import volume index (2000 = 100),TM.QTY.MRCH.XD.WD,73.4038338929,91.2510783226
Liberia,LBR,Informal payments to public officials (% of firms),IC.FRM.CORR.ZS,NA,NA
Liberia,LBR,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,NA,NA
Liberia,LBR,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,NA,3.09186051301311
Liberia,LBR,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,NA,2.71036287271813
Liberia,LBR,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,NA,58000000
Liberia,LBR,"International tourism, expenditures for passenger transport items (current US$)",ST.INT.TRNX.CD,NA,28000000
Liberia,LBR,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,NA,30000000
Liberia,LBR,"International tourism, number of arrivals",ST.INT.ARVL,NA,NA
Liberia,LBR,"International tourism, number of departures",ST.INT.DPRT,NA,NA
Liberia,LBR,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,NA,20.8286673273566
Liberia,LBR,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,NA,158000000
Liberia,LBR,"International tourism, receipts for passenger transport items (current US$)",ST.INT.TRNR.CD,NA,NA
Liberia,LBR,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,NA,158000000
Liberia,LBR,Internationally-recognized quality certification (% of firms),IC.FRM.ISOC.ZS,NA,NA
Liberia,LBR,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,NA,NA
Liberia,LBR,Investment in telecoms with private participation (current US$),IE.PPI.TELE.CD,NA,22300000
Liberia,LBR,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,NA,NA
Liberia,LBR,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,NA,NA
Liberia,LBR,Labor tax and contributions (% of commercial profits),IC.TAX.LABR.CP.ZS,NA,NA
Liberia,LBR,"Lead time to export, median case (days)",LP.EXP.DURS.MD,NA,NA
Liberia,LBR,"Lead time to import, median case (days)",LP.IMP.DURS.MD,NA,NA
Liberia,LBR,Logistics performance index: Ability to track and trace consignments (1=low to 5=high),LP.LPI.TRAC.XQ,NA,NA
Liberia,LBR,Logistics performance index: Competence and quality of logistics services (1=low to 5=high),LP.LPI.LOGS.XQ,NA,NA
Liberia,LBR,Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high),LP.LPI.ITRN.XQ,NA,NA
Liberia,LBR,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),LP.LPI.CUST.XQ,NA,NA
Liberia,LBR,Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high),LP.LPI.TIME.XQ,NA,NA
Liberia,LBR,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,NA,NA
Liberia,LBR,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,NA,NA
Liberia,LBR,"Losses due to theft, robbery, vandalism, and arson (% sales)",IC.FRM.CRIM.ZS,NA,NA
Liberia,LBR,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,1.8590574892037,NA
Liberia,LBR,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,50.645768210529,NA
Liberia,LBR,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,589000000,242400000
Liberia,LBR,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,600402000,1000844677
Liberia,LBR,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,5.00448033151122,-4.48691007634707E-08
Liberia,LBR,Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,NA,NA
Liberia,LBR,Merchandise exports to developing economies in Europe & Central Asia (% of total merchandise exports),TX.VAL.MRCH.R2.ZS,NA,1.37521229885604
Liberia,LBR,Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports),TX.VAL.MRCH.R3.ZS,0.938870956459172,0.436968882011349
Liberia,LBR,Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports),TX.VAL.MRCH.R4.ZS,0.132244729364659,0.00731473862191506
Liberia,LBR,Merchandise exports to developing economies in South Asia (% of total merchandise exports),TX.VAL.MRCH.R5.ZS,0.423716110206162,27.6143467548262
Liberia,LBR,Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports),TX.VAL.MRCH.R6.ZS,1.86508372723609,7.26972251467247
Liberia,LBR,Merchandise exports to developing economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,NA,41.9458954974989
Liberia,LBR,Merchandise exports to developing economies within region (% of total merchandise exports),TX.VAL.MRCH.WR.ZS,1.86508372723609,7.26972251467247
Liberia,LBR,Merchandise exports to economies in the Arab World (% of total merchandise exports),TX.VAL.MRCH.AL.ZS,0.135242720710457,0.0119405578028468
Liberia,LBR,Merchandise exports to high-income economies (% of total merchandise exports),TX.VAL.MRCH.HI.ZS,93.1304359412527,50.7843820326978
Liberia,LBR,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,535000000,813400000
Liberia,LBR,Merchandise imports by the reporting economy (current US$),TM.VAL.MRCH.WL.CD,534891000,11774397547
Liberia,LBR,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",TM.VAL.MRCH.RS.ZS,0.329225954446783,-4.05455942313355E-09
Liberia,LBR,Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,NA,NA
Liberia,LBR,Merchandise imports from developing economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,NA,2.89514789823836
Liberia,LBR,Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports),TM.VAL.MRCH.R3.ZS,0.79848043807056,0.325715974041419
Liberia,LBR,Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports),TM.VAL.MRCH.R4.ZS,0.2009755258548,0.278195048593597
Liberia,LBR,Merchandise imports from developing economies in South Asia (% of total merchandise imports),TM.VAL.MRCH.R5.ZS,1.20604010910634,0.291267083560789
Liberia,LBR,Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,1.85159219354971,1.40546532323061
Liberia,LBR,Merchandise imports from developing economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,5.14702995563582,14.7850545820542
Liberia,LBR,Merchandise imports from developing economies within region (% of total merchandise imports),TM.VAL.MRCH.WR.ZS,1.85159219354971,1.40546532323061
Liberia,LBR,Merchandise imports from economies in the Arab World (% of total merchandise imports),TM.VAL.MRCH.AL.ZS,27.0064368254467,0.6980128033253
Liberia,LBR,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,92.6721518963677,83.8094800987698
Liberia,LBR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,131.506361472818,124.205852676853
Liberia,LBR,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,111.0253047298,120.0897321126
Liberia,LBR,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,NA,NA
Liberia,LBR,New businesses registered (number),IC.BUS.NREG,NA,NA
Liberia,LBR,Number of visits or required meetings with tax officials,IC.TAX.METG,NA,NA
Liberia,LBR,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,57.597839578455,NA
Liberia,LBR,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.18803613598157,NA
Liberia,LBR,Other taxes payable by businesses (% of commercial profits),IC.TAX.OTHR.CP.ZS,NA,NA
Liberia,LBR,Power outages in firms in a typical month (number),IC.ELC.OUTG,NA,NA
Liberia,LBR,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,NA,0
Liberia,LBR,Procedures to build a warehouse (number),IC.WRH.PROC,NA,24
Liberia,LBR,Procedures to enforce a contract (number),IC.LGL.PROC,NA,41
Liberia,LBR,Procedures to register property (number),IC.PRP.PROC,NA,10
Liberia,LBR,Profit tax (% of commercial profits),IC.TAX.PRFT.CP.ZS,NA,NA
Liberia,LBR,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,NA,0.3
Liberia,LBR,"Share of tariff lines with international peaks, all products (%)",TM.TAX.MRCH.IP.ZS,NA,NA
Liberia,LBR,"Share of tariff lines with international peaks, manufactured products (%)",TM.TAX.MANF.IP.ZS,NA,NA
Liberia,LBR,"Share of tariff lines with international peaks, primary products (%)",TM.TAX.TCOM.IP.ZS,NA,NA
Liberia,LBR,"Share of tariff lines with specific rates, all products (%)",TM.TAX.MRCH.SR.ZS,NA,NA
Liberia,LBR,"Share of tariff lines with specific rates, manufactured products (%)",TM.TAX.MANF.SR.ZS,NA,NA
Liberia,LBR,"Share of tariff lines with specific rates, primary products (%)",TM.TAX.TCOM.SR.ZS,NA,NA
Liberia,LBR,Start-up procedures to register a business (number),IC.REG.PROC,NA,6
Liberia,LBR,Strength of legal rights index (0=weak to 10=strong),IC.LGL.CRED.XQ,NA,4
Liberia,LBR,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,NA,NA
Liberia,LBR,"Tariff rate, applied, simple mean, manufactured products (%)",TM.TAX.MANF.SM.AR.ZS,NA,NA
Liberia,LBR,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,NA,NA
Liberia,LBR,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,NA,NA
Liberia,LBR,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,NA,NA
Liberia,LBR,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,NA,NA
Liberia,LBR,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,NA,NA
Liberia,LBR,"Tariff rate, most favored nation, simple mean, manufactured products (%)",TM.TAX.MANF.SM.FN.ZS,NA,NA
Liberia,LBR,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,NA,NA
Liberia,LBR,"Tariff rate, most favored nation, weighted mean, all products (%)",TM.TAX.MRCH.WM.FN.ZS,NA,NA
Liberia,LBR,"Tariff rate, most favored nation, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.FN.ZS,NA,NA
Liberia,LBR,"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,NA,NA
Liberia,LBR,Tax payments (number),IC.TAX.PAYM,NA,33
Liberia,LBR,Time required to build a warehouse (days),IC.WRH.DURS,NA,347
Liberia,LBR,Time required to enforce a contract (days),IC.LGL.DURS,NA,1280
Liberia,LBR,Time required to get electricity (days),IC.ELC.TIME,NA,NA
Liberia,LBR,Time required to obtain an operating license (days),IC.FRM.DURS,NA,NA
Liberia,LBR,Time required to register property (days),IC.PRP.DURS,NA,50
Liberia,LBR,Time required to start a business (days),IC.REG.DURS,NA,31
Liberia,LBR,Time spent dealing with the requirements of government regulations (% of senior management time),IC.GOV.DURS.ZS,NA,NA
Liberia,LBR,Time to export (days),IC.EXP.DURS,NA,20
Liberia,LBR,Time to import (days),IC.IMP.DURS,NA,31
Liberia,LBR,Time to prepare and pay taxes (hours),IC.TAX.DURS,NA,158
Liberia,LBR,Time to resolve insolvency (years),IC.ISV.DURS,NA,3
Liberia,LBR,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,NA,42.9
Liberia,LBR,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,NA,10.5603132736926
Liberia,LBR,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,NA,66.9835753304412
Liberia,LBR,Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT,NA,86.9388389533479
Liberia,LBR,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,NA,8.80492853276398
Liberia,LBR,Value lost due to electrical outages (% of sales),IC.FRM.OUTG.ZS,NA,NA
Libya,LBY,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,NA,0.0144305508864554
Libya,LBY,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.31693296842634,0.539161403155084
Libya,LBY,Average time to clear exports through customs (days),IC.CUS.DURS.EX,NA,NA
Libya,LBY,"Binding coverage, all products (%)",TM.TAX.MRCH.BC.ZS,NA,NA
Libya,LBY,"Binding coverage, manufactured products (%)",TM.TAX.MANF.BC.ZS,NA,NA
Libya,LBY,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,NA,NA
Libya,LBY,"Bound rate, simple mean, all products (%)",TM.TAX.MRCH.BR.ZS,NA,NA
Libya,LBY,"Bound rate, simple mean, manufactured products (%)",TM.TAX.MANF.BR.ZS,NA,NA
Libya,LBY,"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,NA,NA
Libya,LBY,Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC.BUS.DISC.XQ,NA,NA
Libya,LBY,Commercial service exports (current US$),TX.VAL.SERV.CD.WT,NA,207700000
Libya,LBY,Commercial service imports (current US$),TM.VAL.SERV.CD.WT,NA,3571700000
Libya,LBY,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,NA,5.34424650938854
Libya,LBY,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,NA,15.8831928773413
Libya,LBY,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,NA,NA
Libya,LBY,Cost to export (US$ per container),IC.EXP.COST.CD,NA,NA
Libya,LBY,Cost to import (US$ per container),IC.IMP.COST.CD,NA,NA
Libya,LBY,Credit depth of information index (0=low to 6=high),IC.CRD.INFO.XQ,NA,NA
Libya,LBY,Delay in obtaining an electrical connection (days),IC.ELC.DURS,NA,NA
Libya,LBY,Documents to export (number),IC.EXP.DOCS,NA,NA
Libya,LBY,Documents to import (number),IC.IMP.DOCS,NA,NA
Libya,LBY,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,NA,NA
Libya,LBY,Export value index (2000 = 100),TX.VAL.MRCH.XD.WD,172.6692410749,488.0003771984
Libya,LBY,Export volume index (2000 = 100),TX.QTY.MRCH.XD.WD,144.4991347545,144.4385661649
Libya,LBY,Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,NA,NA
Libya,LBY,Firms expected to give gifts in meetings with tax officials (% of firms),IC.TAX.GIFT.ZS,NA,NA
Libya,LBY,Firms formally registered when operations started (% of firms),IC.FRM.FREG.ZS,NA,NA
Libya,LBY,Firms offering formal training (% of firms),IC.FRM.TRNG.ZS,NA,NA
Libya,LBY,Firms that do not report all sales for tax purposes (% of firms),IC.FRM.INFM.ZS,NA,NA
Libya,LBY,Firms using banks to finance investment (% of firms),IC.FRM.BNKS.ZS,NA,NA
Libya,LBY,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,NA,NA
Libya,LBY,Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,NA,NA
Libya,LBY,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,NA,0.00257715847755006
Libya,LBY,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,19.2923901967781,16.3659319042473
Libya,LBY,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,99.9999999315371,96.737703917254
Libya,LBY,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,0.651114007957407,1.15341433874061
Libya,LBY,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,166.0622396471,245.1686495177
Libya,LBY,Import volume index (2000 = 100),TM.QTY.MRCH.XD.WD,NA,149.0871726899
Libya,LBY,Informal payments to public officials (% of firms),IC.FRM.CORR.ZS,NA,NA
Libya,LBY,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,NA,2.21473278767453
Libya,LBY,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,NA,6.77828485035137
Libya,LBY,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,NA,5.14950485530238
Libya,LBY,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,NA,1339000000
Libya,LBY,"International tourism, expenditures for passenger transport items (current US$)",ST.INT.TRNX.CD,NA,62000000
Libya,LBY,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,NA,1277000000
Libya,LBY,"International tourism, number of arrivals",ST.INT.ARVL,NA,34000
Libya,LBY,"International tourism, number of departures",ST.INT.DPRT,NA,NA
Libya,LBY,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,NA,0.159272046307945
Libya,LBY,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,NA,99000000
Libya,LBY,"International tourism, receipts for passenger transport items (current US$)",ST.INT.TRNR.CD,NA,25000000
Libya,LBY,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,NA,74000000
Libya,LBY,Internationally-recognized quality certification (% of firms),IC.FRM.ISOC.ZS,NA,NA
Libya,LBY,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,NA,NA
Libya,LBY,Investment in telecoms with private participation (current US$),IE.PPI.TELE.CD,NA,NA
Libya,LBY,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,NA,NA
Libya,LBY,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,NA,NA
Libya,LBY,Labor tax and contributions (% of commercial profits),IC.TAX.LABR.CP.ZS,NA,NA
Libya,LBY,"Lead time to export, median case (days)",LP.EXP.DURS.MD,NA,NA
Libya,LBY,"Lead time to import, median case (days)",LP.IMP.DURS.MD,NA,NA
Libya,LBY,Logistics performance index: Ability to track and trace consignments (1=low to 5=high),LP.LPI.TRAC.XQ,NA,NA
Libya,LBY,Logistics performance index: Competence and quality of logistics services (1=low to 5=high),LP.LPI.LOGS.XQ,NA,NA
Libya,LBY,Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high),LP.LPI.ITRN.XQ,NA,NA
Libya,LBY,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),LP.LPI.CUST.XQ,NA,NA
Libya,LBY,Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high),LP.LPI.TIME.XQ,NA,NA
Libya,LBY,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,NA,NA
Libya,LBY,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,NA,NA
Libya,LBY,"Losses due to theft, robbery, vandalism, and arson (% sales)",IC.FRM.CRIM.ZS,NA,NA
Libya,LBY,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,0,3.23811652198231
Libya,LBY,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,77.6910600735899,80.5932408498873
Libya,LBY,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,21910000000,62100000000
Libya,LBY,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,21919000000,61555880811
Libya,LBY,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,9.47853460468087,8.7724193736507E-10
Libya,LBY,Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,NA,NA
Libya,LBY,Merchandise exports to developing economies in Europe & Central Asia (% of total merchandise exports),TX.VAL.MRCH.R2.ZS,NA,0.710405941357849
