Country Name,Country Code,Indicator Name,Indicator Code,1980 [YR1980],2008 [YR2008]
Kazakhstan,KAZ,Lending interest rate (%),FR.INR.LEND,NA,NA
Kazakhstan,KAZ,Liquid liabilities (M3) as % of GDP,FS.LBL.LIQU.GD.ZS,NA,NA
Kazakhstan,KAZ,"Listed domestic companies, total",CM.MKT.LDOM.NO,NA,74
Kazakhstan,KAZ,Market capitalization of listed companies (% of GDP),CM.MKT.LCAP.GD.ZS,NA,23.2874731951612
Kazakhstan,KAZ,Market capitalization of listed companies (current US$),CM.MKT.LCAP.CD,NA,31075188293.6918
Kazakhstan,KAZ,Money (current LCU),FM.LBL.MONY.CN,NA,2217363826112.59
Kazakhstan,KAZ,Money and quasi money (M2) (current LCU),FM.LBL.MQMY.CN,NA,6267200983087.16
Kazakhstan,KAZ,Money and quasi money (M2) as % of GDP,FM.LBL.MQMY.GD.ZS,NA,39.0408803844671
Kazakhstan,KAZ,Money and quasi money (M2) to total reserves ratio,FM.LBL.MQMY.IR.ZS,NA,2.62015378865392
Kazakhstan,KAZ,Money and quasi money growth (annual %),FM.LBL.MQMY.ZG,NA,35.3656981779187
Kazakhstan,KAZ,Net domestic credit (current LCU),FM.AST.DOMS.CN,NA,8694782269109.5
Kazakhstan,KAZ,Net foreign assets (current LCU),FM.AST.NFRG.CN,NA,810810196333.521
Kazakhstan,KAZ,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,NA,120.299166666667
Kazakhstan,KAZ,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,NA,NA
Kazakhstan,KAZ,Quasi money (current LCU),FM.LBL.QMNY.CN,NA,NA
Kazakhstan,KAZ,Quasi-liquid liabilities (% of GDP),FS.LBL.QLIQ.GD.ZS,NA,NA
Kazakhstan,KAZ,Real effective exchange rate index (2005 = 100),PX.REX.REER,NA,NA
Kazakhstan,KAZ,Real interest rate (%),FR.INR.RINR,NA,NA
Kazakhstan,KAZ,"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,NA,NA
Kazakhstan,KAZ,S&P Global Equity Indices (annual % change),CM.MKT.INDX.ZG,NA,-47.0327532159
Kazakhstan,KAZ,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,NA,2.58298970667422
Kazakhstan,KAZ,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,NA,3446784063.81365
Kazakhstan,KAZ,"Stocks traded, turnover ratio (%)",CM.MKT.TRNR,NA,9.51457841598149
Kazakhstan,KAZ,Wholesale price index (2005 = 100),FP.WPI.TOTL,NA,179.785728160364
Kenya,KEN,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,NA,5.99122742096019
Kenya,KEN,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,NA,11.2
Kenya,KEN,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,NA,9.58898615886766
Kenya,KEN,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,NA,8.8
Kenya,KEN,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,NA,62.2809116225798
Kenya,KEN,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,29.931403081751,42.5403321945738
Kenya,KEN,Broad money (current LCU),FM.LBL.BMNY.CN,16136020000,896520484867.765
Kenya,KEN,Broad money growth (annual %),FM.LBL.BMNY.ZG,0.782663604549705,15.5488382042458
Kenya,KEN,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,4.03668428797239,4.50168097182616
Kenya,KEN,Claims on central government (annual growth as % of broad money),FM.AST.CGOV.ZG.M3,1.95553082566039,3.24397062909877
Kenya,KEN,"Claims on central government, etc. (% GDP)",FS.AST.CGOV.GD.ZS,8.10688749129091,7.32484315826364
Kenya,KEN,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,NA,32.6198916325058
Kenya,KEN,Claims on other sectors of the domestic economy (annual growth as % of broad money),FM.AST.DOMO.ZG.M3,NA,19.0403200921932
Kenya,KEN,Claims on private sector (annual growth as % of broad money),FM.AST.PRVT.ZG.M3,12.393891338985,17.3271224954164
Kenya,KEN,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,NA,4.11925145697715
Kenya,KEN,Consumer price index (2005 = 100),FP.CPI.TOTL,4.98237274920016,158.586417873259
Kenya,KEN,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,7.420187499,69.175319816226
Kenya,KEN,Deposit interest rate (%),FR.INR.DPST,5.753333333,5.30213063373777
Kenya,KEN,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,NA,287.983516228449
Kenya,KEN,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,38.918071657079,39.9447347907695
Kenya,KEN,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,29.4839350961256,29.9040224006067
Kenya,KEN,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,21.8117780815515,29.7875068711969
Kenya,KEN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,9.83558917938796,155.272894990061
Kenya,KEN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,9.55072003528998,13.2124039450868
Kenya,KEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,13.8581814562483,26.2398166445057
Kenya,KEN,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,4.83,8.71480874356553
Kenya,KEN,Lending interest rate (%),FR.INR.LEND,10.583333333,14.0169393773033
Kenya,KEN,Liquid liabilities (M3) as % of GDP,FS.LBL.LIQU.GD.ZS,37.8974202226889,NA
Kenya,KEN,"Listed domestic companies, total",CM.MKT.LDOM.NO,NA,53
Kenya,KEN,Market capitalization of listed companies (% of GDP),CM.MKT.LCAP.GD.ZS,NA,35.8325466437969
Kenya,KEN,Market capitalization of listed companies (current US$),CM.MKT.LCAP.CD,NA,10916560841.4322
Kenya,KEN,Money (current LCU),FM.LBL.MONY.CN,8433750000,523835356986.397
Kenya,KEN,Money and quasi money (M2) (current LCU),FM.LBL.MQMY.CN,16136020000,896520484867.765
Kenya,KEN,Money and quasi money (M2) as % of GDP,FM.LBL.MQMY.GD.ZS,29.931403081751,42.5403321945738
Kenya,KEN,Money and quasi money (M2) to total reserves ratio,FM.LBL.MQMY.IR.ZS,4.03668428797239,4.50168097182616
Kenya,KEN,Money and quasi money growth (annual %),FM.LBL.MQMY.ZG,0.782663604549705,15.5488382042458
Kenya,KEN,Net domestic credit (current LCU),FM.AST.DOMS.CN,16230093208.6927,841819307821.55
Kenya,KEN,Net foreign assets (current LCU),FM.AST.NFRG.CN,1829666739.25366,258390976928.858
Kenya,KEN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,7.420187499,69.175319816226
Kenya,KEN,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,NA,NA
Kenya,KEN,Quasi money (current LCU),FM.LBL.QMNY.CN,7702270000,372685127881.368
Kenya,KEN,Quasi-liquid liabilities (% of GDP),FS.LBL.QLIQ.GD.ZS,22.2532916990061,NA
Kenya,KEN,Real effective exchange rate index (2005 = 100),PX.REX.REER,NA,NA
Kenya,KEN,Real interest rate (%),FR.INR.RINR,0.942589238461761,0.710642477485733
Kenya,KEN,"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,5.325,6.31399771063663
Kenya,KEN,S&P Global Equity Indices (annual % change),CM.MKT.INDX.ZG,NA,-40.3056313172
Kenya,KEN,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,NA,4.71883868987263
Kenya,KEN,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,NA,1437617319.55539
Kenya,KEN,"Stocks traded, turnover ratio (%)",CM.MKT.TRNR,NA,11.8307072933484
Kenya,KEN,Wholesale price index (2005 = 100),FP.WPI.TOTL,NA,NA
Kiribati,KIR,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,NA,NA
Kiribati,KIR,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,NA,NA
Kiribati,KIR,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,NA,NA
Kiribati,KIR,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,NA,NA
Kiribati,KIR,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,NA,NA
Kiribati,KIR,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,NA,NA
Kiribati,KIR,Broad money (current LCU),FM.LBL.BMNY.CN,NA,NA
Kiribati,KIR,Broad money growth (annual %),FM.LBL.BMNY.ZG,NA,NA
Kiribati,KIR,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,NA,NA
Kiribati,KIR,Claims on central government (annual growth as % of broad money),FM.AST.CGOV.ZG.M3,NA,NA
Kiribati,KIR,"Claims on central government, etc. (% GDP)",FS.AST.CGOV.GD.ZS,NA,NA
Kiribati,KIR,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,NA,NA
Kiribati,KIR,Claims on other sectors of the domestic economy (annual growth as % of broad money),FM.AST.DOMO.ZG.M3,NA,NA
Kiribati,KIR,Claims on private sector (annual growth as % of broad money),FM.AST.PRVT.ZG.M3,NA,NA
Kiribati,KIR,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,NA,NA
Kiribati,KIR,Consumer price index (2005 = 100),FP.CPI.TOTL,NA,NA
Kiribati,KIR,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,0.8782,1.1922
Kiribati,KIR,Deposit interest rate (%),FR.INR.DPST,NA,NA
Kiribati,KIR,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,NA,NA
Kiribati,KIR,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,NA,NA
Kiribati,KIR,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,NA,NA
Kiribati,KIR,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,NA,NA
Kiribati,KIR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,30.4706217276973,104.897081267453
Kiribati,KIR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,15.8180921807521,6.58810954116828
Kiribati,KIR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,NA,NA
Kiribati,KIR,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,NA,NA
Kiribati,KIR,Lending interest rate (%),FR.INR.LEND,NA,NA
Kiribati,KIR,Liquid liabilities (M3) as % of GDP,FS.LBL.LIQU.GD.ZS,NA,NA
Kiribati,KIR,"Listed domestic companies, total",CM.MKT.LDOM.NO,NA,NA
Kiribati,KIR,Market capitalization of listed companies (% of GDP),CM.MKT.LCAP.GD.ZS,NA,NA
Kiribati,KIR,Market capitalization of listed companies (current US$),CM.MKT.LCAP.CD,NA,NA
Kiribati,KIR,Money (current LCU),FM.LBL.MONY.CN,NA,NA
Kiribati,KIR,Money and quasi money (M2) (current LCU),FM.LBL.MQMY.CN,NA,NA
Kiribati,KIR,Money and quasi money (M2) as % of GDP,FM.LBL.MQMY.GD.ZS,NA,NA
Kiribati,KIR,Money and quasi money (M2) to total reserves ratio,FM.LBL.MQMY.IR.ZS,NA,NA
Kiribati,KIR,Money and quasi money growth (annual %),FM.LBL.MQMY.ZG,NA,NA
Kiribati,KIR,Net domestic credit (current LCU),FM.AST.DOMS.CN,NA,NA
Kiribati,KIR,Net foreign assets (current LCU),FM.AST.NFRG.CN,NA,NA
Kiribati,KIR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.878244332333333,1.19217833333333
Kiribati,KIR,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,NA,NA
Kiribati,KIR,Quasi money (current LCU),FM.LBL.QMNY.CN,NA,NA
Kiribati,KIR,Quasi-liquid liabilities (% of GDP),FS.LBL.QLIQ.GD.ZS,NA,NA
Kiribati,KIR,Real effective exchange rate index (2005 = 100),PX.REX.REER,128.756906307553,117.614313452612
Kiribati,KIR,Real interest rate (%),FR.INR.RINR,NA,NA
Kiribati,KIR,"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,NA,NA
Kiribati,KIR,S&P Global Equity Indices (annual % change),CM.MKT.INDX.ZG,NA,NA
Kiribati,KIR,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,NA,NA
Kiribati,KIR,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,NA,NA
Kiribati,KIR,"Stocks traded, turnover ratio (%)",CM.MKT.TRNR,NA,NA
Kiribati,KIR,Wholesale price index (2005 = 100),FP.WPI.TOTL,NA,NA
"Korea, Dem. Rep.",PRK,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,NA,NA
"Korea, Dem. Rep.",PRK,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,NA,NA
"Korea, Dem. Rep.",PRK,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,NA,NA
"Korea, Dem. Rep.",PRK,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,NA,NA
"Korea, Dem. Rep.",PRK,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,NA,NA
"Korea, Dem. Rep.",PRK,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,NA,NA
"Korea, Dem. Rep.",PRK,Broad money (current LCU),FM.LBL.BMNY.CN,NA,NA
"Korea, Dem. Rep.",PRK,Broad money growth (annual %),FM.LBL.BMNY.ZG,NA,NA
"Korea, Dem. Rep.",PRK,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,NA,NA
"Korea, Dem. Rep.",PRK,Claims on central government (annual growth as % of broad money),FM.AST.CGOV.ZG.M3,NA,NA
"Korea, Dem. Rep.",PRK,"Claims on central government, etc. (% GDP)",FS.AST.CGOV.GD.ZS,NA,NA
"Korea, Dem. Rep.",PRK,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,NA,NA
"Korea, Dem. Rep.",PRK,Claims on other sectors of the domestic economy (annual growth as % of broad money),FM.AST.DOMO.ZG.M3,NA,NA
"Korea, Dem. Rep.",PRK,Claims on private sector (annual growth as % of broad money),FM.AST.PRVT.ZG.M3,NA,NA
"Korea, Dem. Rep.",PRK,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,NA,NA
"Korea, Dem. Rep.",PRK,Consumer price index (2005 = 100),FP.CPI.TOTL,NA,NA
"Korea, Dem. Rep.",PRK,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,NA,NA
"Korea, Dem. Rep.",PRK,Deposit interest rate (%),FR.INR.DPST,NA,NA
"Korea, Dem. Rep.",PRK,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,NA,NA
"Korea, Dem. Rep.",PRK,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,NA,NA
"Korea, Dem. Rep.",PRK,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,NA,NA
"Korea, Dem. Rep.",PRK,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,NA,NA
"Korea, Dem. Rep.",PRK,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,NA,NA
"Korea, Dem. Rep.",PRK,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,NA,NA
"Korea, Dem. Rep.",PRK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,NA,NA
"Korea, Dem. Rep.",PRK,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,NA,NA
"Korea, Dem. Rep.",PRK,Lending interest rate (%),FR.INR.LEND,NA,NA
"Korea, Dem. Rep.",PRK,Liquid liabilities (M3) as % of GDP,FS.LBL.LIQU.GD.ZS,NA,NA
"Korea, Dem. Rep.",PRK,"Listed domestic companies, total",CM.MKT.LDOM.NO,NA,NA
"Korea, Dem. Rep.",PRK,Market capitalization of listed companies (% of GDP),CM.MKT.LCAP.GD.ZS,NA,NA
"Korea, Dem. Rep.",PRK,Market capitalization of listed companies (current US$),CM.MKT.LCAP.CD,NA,NA
"Korea, Dem. Rep.",PRK,Money (current LCU),FM.LBL.MONY.CN,NA,NA
"Korea, Dem. Rep.",PRK,Money and quasi money (M2) (current LCU),FM.LBL.MQMY.CN,NA,NA
"Korea, Dem. Rep.",PRK,Money and quasi money (M2) as % of GDP,FM.LBL.MQMY.GD.ZS,NA,NA
"Korea, Dem. Rep.",PRK,Money and quasi money (M2) to total reserves ratio,FM.LBL.MQMY.IR.ZS,NA,NA
"Korea, Dem. Rep.",PRK,Money and quasi money growth (annual %),FM.LBL.MQMY.ZG,NA,NA
"Korea, Dem. Rep.",PRK,Net domestic credit (current LCU),FM.AST.DOMS.CN,NA,NA
"Korea, Dem. Rep.",PRK,Net foreign assets (current LCU),FM.AST.NFRG.CN,NA,NA
"Korea, Dem. Rep.",PRK,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,NA,NA
"Korea, Dem. Rep.",PRK,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,NA,NA
"Korea, Dem. Rep.",PRK,Quasi money (current LCU),FM.LBL.QMNY.CN,NA,NA
"Korea, Dem. Rep.",PRK,Quasi-liquid liabilities (% of GDP),FS.LBL.QLIQ.GD.ZS,NA,NA
"Korea, Dem. Rep.",PRK,Real effective exchange rate index (2005 = 100),PX.REX.REER,NA,NA
"Korea, Dem. Rep.",PRK,Real interest rate (%),FR.INR.RINR,NA,NA
"Korea, Dem. Rep.",PRK,"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,NA,NA
"Korea, Dem. Rep.",PRK,S&P Global Equity Indices (annual % change),CM.MKT.INDX.ZG,NA,NA
"Korea, Dem. Rep.",PRK,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,NA,NA
"Korea, Dem. Rep.",PRK,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,NA,NA
"Korea, Dem. Rep.",PRK,"Stocks traded, turnover ratio (%)",CM.MKT.TRNR,NA,NA
"Korea, Dem. Rep.",PRK,Wholesale price index (2005 = 100),FP.WPI.TOTL,NA,NA
"Korea, Rep.",KOR,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,NA,242.791668639592
"Korea, Rep.",KOR,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,NA,6.3
"Korea, Rep.",KOR,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,NA,8.02031359432334
"Korea, Rep.",KOR,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,NA,0.6
"Korea, Rep.",KOR,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,NA,NA
"Korea, Rep.",KOR,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,32.3261955543406,138.914218378301
"Korea, Rep.",KOR,Broad money (current LCU),FM.LBL.BMNY.CN,12534450000000,1.425887495E+15
"Korea, Rep.",KOR,Broad money growth (annual %),FM.LBL.BMNY.ZG,26.8946449831137,11.9562036963622
"Korea, Rep.",KOR,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,6.65467777666328,6.4196613537022
"Korea, Rep.",KOR,Claims on central government (annual growth as % of broad money),FM.AST.CGOV.ZG.M3,3.89771448008876,-0.217092748097873
"Korea, Rep.",KOR,"Claims on central government, etc. (% GDP)",FS.AST.CGOV.GD.ZS,1.34391062259348,-7.40487288346126
"Korea, Rep.",KOR,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,NA,178.21967587762
"Korea, Rep.",KOR,Claims on other sectors of the domestic economy (annual growth as % of broad money),FM.AST.DOMO.ZG.M3,NA,20.272649375583
"Korea, Rep.",KOR,Claims on private sector (annual growth as % of broad money),FM.AST.PRVT.ZG.M3,46.0863913568149,18.1580640204243
"Korea, Rep.",KOR,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,NA,18.7736862886508
"Korea, Rep.",KOR,Consumer price index (2005 = 100),FP.CPI.TOTL,28.1652938299826,109.733105794123
"Korea, Rep.",KOR,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,607.43,1102.05
"Korea, Rep.",KOR,Deposit interest rate (%),FR.INR.DPST,19.5,5.87083333333333
"Korea, Rep.",KOR,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,NA,NA
"Korea, Rep.",KOR,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,43.4240191464066,170.814802994159
"Korea, Rep.",KOR,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,41.361757219232,159.61869022978
"Korea, Rep.",KOR,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,40.7158238963866,159.61869022978
"Korea, Rep.",KOR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,23.2557084330168,104.900670292084
"Korea, Rep.",KOR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,24.0413961816984,2.91043523942524
"Korea, Rep.",KOR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,28.7001287001286,4.67431507607753
"Korea, Rep.",KOR,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,-1.5,1.2975
"Korea, Rep.",KOR,Lending interest rate (%),FR.INR.LEND,18,7.16833333333333
"Korea, Rep.",KOR,Liquid liabilities (M3) as % of GDP,FS.LBL.LIQU.GD.ZS,35.1322530812459,NA
"Korea, Rep.",KOR,"Listed domestic companies, total",CM.MKT.LDOM.NO,NA,1789
"Korea, Rep.",KOR,Market capitalization of listed companies (% of GDP),CM.MKT.LCAP.GD.ZS,NA,53.1060308344
"Korea, Rep.",KOR,Market capitalization of listed companies (current US$),CM.MKT.LCAP.CD,NA,494630742169.823
"Korea, Rep.",KOR,Money (current LCU),FM.LBL.MONY.CN,3806990000000,330623681000000
"Korea, Rep.",KOR,Money and quasi money (M2) (current LCU),FM.LBL.MQMY.CN,12534450000000,1.425887495E+15
"Korea, Rep.",KOR,Money and quasi money (M2) as % of GDP,FM.LBL.MQMY.GD.ZS,32.3261955543406,138.914218378301
"Korea, Rep.",KOR,Money and quasi money (M2) to total reserves ratio,FM.LBL.MQMY.IR.ZS,6.65467777666328,6.4196613537022
"Korea, Rep.",KOR,Money and quasi money growth (annual %),FM.LBL.MQMY.ZG,26.8946449831137,11.9562036963622
"Korea, Rep.",KOR,Net domestic credit (current LCU),FM.AST.DOMS.CN,16837620000000,1.75333162E+15
"Korea, Rep.",KOR,Net foreign assets (current LCU),FM.AST.NFRG.CN,-234530364769.366,134515263848624
"Korea, Rep.",KOR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,607.43249999925,1102.04666666667
"Korea, Rep.",KOR,"Point-of-sale terminals (per 100,000 adults)",FB.POS.TOTL.P5,NA,NA
"Korea, Rep.",KOR,Quasi money (current LCU),FM.LBL.QMNY.CN,8727460000000,1.095263814E+15
"Korea, Rep.",KOR,Quasi-liquid liabilities (% of GDP),FS.LBL.QLIQ.GD.ZS,25.3140717319709,NA
"Korea, Rep.",KOR,Real effective exchange rate index (2005 = 100),PX.REX.REER,NA,NA
"Korea, Rep.",KOR,Real interest rate (%),FR.INR.RINR,-4.87046773711644,4.13747943442462
"Korea, Rep.",KOR,"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,NA,NA
"Korea, Rep.",KOR,S&P Global Equity Indices (annual % change),CM.MKT.INDX.ZG,NA,-55.6178026766
"Korea, Rep.",KOR,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,NA,157.396994797318
"Korea, Rep.",KOR,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,NA,1465999080117.03
"Korea, Rep.",KOR,"Stocks traded, turnover ratio (%)",CM.MKT.TRNR,NA,181.181776323982
"Korea, Rep.",KOR,Wholesale price index (2005 = 100),FP.WPI.TOTL,47.020680627208,111.107274401473
Kosovo,KSV,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,NA,16.6692988000065
Kosovo,KSV,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,NA,NA
Kosovo,KSV,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,NA,8.63262702075156
Kosovo,KSV,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,NA,NA
Kosovo,KSV,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,NA,0.821951010804527
Kosovo,KSV,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,NA,35.2182535476126
Kosovo,KSV,Broad money (current LCU),FM.LBL.BMNY.CN,NA,1387664242.75
Kosovo,KSV,Broad money growth (annual %),FM.LBL.BMNY.ZG,NA,23.1746479871775
Kosovo,KSV,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,NA,2.27855674778984
Kosovo,KSV,Claims on central government (annual growth as % of broad money),FM.AST.CGOV.ZG.M3,NA,-1.64150616815885
Kosovo,KSV,"Claims on central government, etc. (% GDP)",FS.AST.CGOV.GD.ZS,NA,-22.1267125195106
Kosovo,KSV,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,NA,32.4048478115369
Kosovo,KSV,Claims on other sectors of the domestic economy (annual growth as % of broad money),FM.AST.DOMO.ZG.M3,NA,25.8592517684266
Kosovo,KSV,Claims on private sector (annual growth as % of broad money),FM.AST.PRVT.ZG.M3,NA,25.80818583129
Kosovo,KSV,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,NA,21.6006330283418
Kosovo,KSV,Consumer price index (2005 = 100),FP.CPI.TOTL,NA,114.825853700077
Kosovo,KSV,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,NA,0.6827
Kosovo,KSV,Deposit interest rate (%),FR.INR.DPST,NA,4.4207616345927
Kosovo,KSV,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,NA,NA
Kosovo,KSV,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,NA,10.2781352920263
Kosovo,KSV,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,NA,32.4011152454091
Kosovo,KSV,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,NA,30.0157466186327
Kosovo,KSV,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,NA,100
Kosovo,KSV,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,NA,6.20470848221409
Kosovo,KSV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,NA,9.35041764658166
Kosovo,KSV,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,NA,9.3645775431158
Kosovo,KSV,Lending interest rate (%),FR.INR.LEND,NA,13.7853391777085
Kosovo,KSV,Liquid liabilities (M3) as % of GDP,FS.LBL.LIQU.GD.ZS,NA,34.3109018776568
Kosovo,KSV,"Listed domestic companies, total",CM.MKT.LDOM.NO,NA,NA
Kosovo,KSV,Market capitalization of listed companies (% of GDP),CM.MKT.LCAP.GD.ZS,NA,NA
Kosovo,KSV,Market capitalization of listed companies (current US$),CM.MKT.LCAP.CD,NA,NA
Kosovo,KSV,Money (current LCU),FM.LBL.MONY.CN,NA,NA
Kosovo,KSV,Money and quasi money (M2) (current LCU),FM.LBL.MQMY.CN,NA,1387664242.75
